pickup_year,pickup_month,pickup_day,pickup_time,trip_distance,pickup_location,dropoff_location,fare_amount,extra,mta_tax,tolls_amount,improvement_surcharge,tip_amount,total_amount,payment_type,dropped_airport
2016.0,11.0,15.0,0.0,4.3,264.0,264.0,14.5,0.5,0.5,0.0,0.3,3.15,18.95,1.0,0
2016.0,2.0,1.0,0.0,4.6,40.74744797,1.0,40.77015305,1.0,16.5,0.5,3.55,0.5,0.0,-73.98684692,0
2016.0,2.0,1.0,0.0,3.43,40.72053909,1.0,40.75751114,1.0,14.5,0.5,3.16,0.5,0.0,-73.97148132,0
2016.0,11.0,1.0,0.0,1.97,163.0,43.0,8.5,0.5,0.5,0.0,0.3,1.5,11.3,1.0,0
2016.0,9.0,4.0,0.0,2.49,140.0,239.0,10.0,0.5,0.5,0.0,0.3,0.0,11.3,2.0,0
2016.0,2.0,1.0,0.0,8.2,40.77402878,1.0,40.74858093,1.0,23.5,0.5,5.0,0.5,5.54,-73.9821701,0
2016.0,7.0,10.0,0.0,1.6,141.0,137.0,6.5,0.0,0.5,0.0,0.3,0.0,7.3,2.0,0
2016.0,9.0,4.0,0.0,2.0,114.0,137.0,9.5,0.5,0.5,0.0,0.3,2.16,12.96,1.0,0
2016.0,11.0,15.0,0.0,6.6,148.0,7.0,21.5,0.5,0.5,0.0,0.3,0.0,22.8,3.0,0
2016.0,1.0,29.0,0.0,0.9,40.75600815,1.0,40.75299072,1.0,8.0,0.5,1.75,0.0,0.0,-73.97921753,0
2016.0,7.0,17.0,0.0,2.69,158.0,87.0,11.5,0.5,0.5,0.0,0.3,1.0,13.8,1.0,0
2016.0,1.0,1.0,0.0,1.52,40.7598381,1.0,40.74872208,1.0,8.0,0.5,2.79,0.5,0.0,-73.98751831,0
2016.0,2.0,1.0,0.0,1.96,40.76569748,1.0,40.74438095,1.0,7.5,0.5,1.0,0.5,0.0,-73.97897339,0
2016.0,2.0,1.0,0.0,2.5,40.7353096,1.0,40.75854874,1.0,11.5,0.5,2.56,0.5,0.0,-73.97129822,0
2016.0,11.0,15.0,0.0,1.04,170.0,107.0,5.0,0.5,0.5,0.0,0.3,2.0,8.3,1.0,0
2016.0,7.0,10.0,0.0,2.7,141.0,186.0,11.5,0.0,0.5,0.0,0.3,3.65,15.95,1.0,0
2016.0,1.0,29.0,0.0,1.2,40.7653656,1.0,40.75789261,2.0,8.0,0.5,0.0,0.0,0.0,-73.97076416,0
2016.0,11.0,15.0,0.0,0.63,79.0,4.0,4.0,0.5,0.5,0.0,0.3,0.0,5.3,1.0,0
2016.0,11.0,1.0,0.0,2.7,230.0,68.0,13.5,0.5,0.5,0.0,0.3,2.0,16.8,1.0,0
2016.0,1.0,29.0,0.0,0.69,40.76947021,1.0,40.77423096,1.0,4.5,0.5,0.0,0.0,0.0,-73.96350861,0
2016.0,11.0,15.0,0.0,2.6,170.0,263.0,9.0,0.5,0.5,0.0,0.3,3.05,13.35,1.0,0
2016.0,2.0,1.0,0.0,4.15,40.67713547,1.0,40.71435165,1.0,15.5,0.5,3.36,0.5,0.0,-73.99878693,0
2016.0,2.0,1.0,0.0,1.72,40.74082184,1.0,40.72501373,1.0,8.0,0.5,1.0,0.5,0.0,-73.99485779,0
2016.0,9.0,4.0,0.0,1.45,125.0,261.0,6.5,0.5,0.5,0.0,0.3,0.0,7.8,2.0,0
2016.0,9.0,4.0,0.0,1.02,231.0,114.0,5.5,0.5,0.5,0.0,0.3,0.0,6.8,2.0,0
2016.0,9.0,4.0,0.0,1.32,48.0,162.0,7.0,0.5,0.5,0.0,0.3,0.0,8.3,2.0,0
2016.0,11.0,15.0,0.0,2.91,163.0,145.0,16.0,0.5,0.5,0.0,0.3,0.0,17.3,2.0,0
2016.0,2.0,1.0,0.0,3.6,40.72947311,1.0,40.77330017,1.0,12.5,0.5,2.75,0.5,0.0,-73.95207214,0
2016.0,7.0,10.0,0.0,0.9,246.0,48.0,5.5,0.0,0.5,0.0,0.3,1.25,7.55,1.0,0
2016.0,2.0,1.0,0.0,18.1,40.64469147,2.0,40.76693344,1.0,52.0,0.5,10.55,0.0,0.0,-73.99029541,0
2016.0,9.0,4.0,0.0,10.3,164.0,235.0,31.5,0.5,0.5,0.0,0.3,6.55,39.35,1.0,0
2016.0,11.0,1.0,0.0,5.4,249.0,112.0,23.5,0.5,0.5,0.0,0.3,4.95,29.75,1.0,0
2016.0,9.0,4.0,0.0,2.0,230.0,239.0,9.0,0.5,0.5,0.0,0.3,1.5,11.8,1.0,0
2016.0,2.0,1.0,0.0,5.6,40.7297554,1.0,40.66983414,1.0,20.0,0.5,4.0,0.5,0.0,-73.95132446,0
2016.0,1.0,29.0,0.0,1.2,40.7428093,1.0,40.75741577,2.0,8.0,0.5,0.0,0.0,0.0,-73.98961639,0
2016.0,7.0,10.0,0.0,9.2,138.0,230.0,29.5,0.0,0.5,5.54,0.3,0.0,35.84,2.0,0
2016.0,7.0,10.0,0.0,2.4,170.0,143.0,10.5,0.0,0.5,0.0,0.3,2.25,13.55,1.0,0
2016.0,7.0,10.0,0.0,0.5,262.0,262.0,4.0,0.0,0.5,0.0,0.3,0.95,5.75,1.0,0
2016.0,9.0,4.0,0.0,14.05,113.0,14.0,40.0,0.5,0.5,0.0,0.3,2.0,43.3,1.0,0
2016.0,11.0,1.0,0.0,5.02,48.0,116.0,17.5,0.5,0.5,0.0,0.3,0.0,18.8,2.0,0
2016.0,7.0,17.0,0.0,1.8,229.0,170.0,9.5,0.5,0.5,0.0,0.3,2.7,13.5,1.0,0
2016.0,11.0,1.0,0.0,1.1,79.0,137.0,7.0,0.5,0.5,0.0,0.3,1.65,9.95,1.0,0
2016.0,2.0,19.0,0.0,3.92,40.75538635,1.0,40.79711151,2.0,14.5,0.5,0.0,0.5,0.0,-73.9699173,0
2016.0,1.0,1.0,0.0,1.2,40.72039032,1.0,40.70816803,1.0,6.0,0.5,1.45,0.5,0.0,-74.00337219,0
2016.0,1.0,1.0,0.0,1.3,40.74225235,1.0,40.73819733,1.0,8.5,0.5,1.0,0.5,0.0,-73.98422241,0
2016.0,11.0,1.0,0.0,0.0,264.0,177.0,37.8,0.0,0.0,0.0,0.3,0.0,38.1,2.0,0
2016.0,9.0,4.0,0.0,2.1,158.0,148.0,12.0,0.5,0.5,0.0,0.3,1.0,14.3,1.0,0
2016.0,11.0,15.0,0.0,2.1,148.0,164.0,10.0,0.5,0.5,0.0,0.3,2.25,13.55,1.0,0
2016.0,11.0,1.0,0.0,6.49,264.0,264.0,20.0,0.5,0.5,0.0,0.3,0.0,21.3,2.0,0
2016.0,9.0,4.0,0.0,4.2,246.0,24.0,13.0,0.5,0.5,0.0,0.3,2.57,16.87,1.0,0
2016.0,11.0,15.0,0.0,10.8,100.0,136.0,31.5,0.5,0.5,0.0,0.3,0.0,32.8,2.0,0
2016.0,1.0,1.0,0.0,1.4,40.78367615,1.0,40.77344131,1.0,7.0,0.5,2.45,0.5,0.0,-73.95558929,0
2016.0,11.0,1.0,0.0,17.74,132.0,48.0,52.0,0.0,0.5,5.54,0.3,11.67,70.01,1.0,0
2016.0,11.0,1.0,0.0,1.72,244.0,247.0,7.5,0.5,0.5,0.0,0.3,0.0,8.8,2.0,0
2016.0,9.0,4.0,0.0,0.6,100.0,170.0,4.5,0.5,0.5,0.0,0.3,0.0,5.8,2.0,0
2016.0,11.0,1.0,0.0,2.43,249.0,13.0,10.0,0.5,0.5,0.0,0.3,2.0,13.3,1.0,0
2016.0,1.0,29.0,0.0,3.92,40.68672943,1.0,40.71446991,2.0,15.5,0.5,0.0,0.0,0.0,-74.01582336,0
2016.0,2.0,19.0,0.0,1.0,40.73350143,1.0,40.74303818,2.0,6.5,0.5,0.0,0.5,0.0,-73.99276733,0
2016.0,1.0,1.0,0.0,2.7,40.71913147,1.0,40.74988937,1.0,16.0,0.5,1.5,0.5,0.0,-73.98757935,0
2016.0,7.0,10.0,0.0,0.7,238.0,239.0,4.5,0.0,0.5,0.0,0.3,0.0,5.3,2.0,0
2016.0,2.0,1.0,0.0,3.6,40.64865112,1.0,40.66646576,2.0,12.0,0.5,0.0,0.5,0.0,-73.78243256,0
2016.0,7.0,10.0,0.0,18.2,132.0,230.0,52.0,0.0,0.5,5.54,0.3,11.65,69.99,1.0,0
2016.0,7.0,10.0,0.0,0.85,233.0,170.0,5.0,0.0,0.5,0.0,0.3,0.5,6.3,1.0,0
2016.0,1.0,1.0,0.0,5.1,40.79679871,1.0,40.74923706,2.0,17.0,0.5,0.0,0.5,0.0,-74.0022049,0
2016.0,11.0,1.0,0.0,8.92,140.0,225.0,27.5,0.5,0.5,0.0,0.3,2.2,31.0,1.0,0
2016.0,11.0,1.0,0.0,1.3,137.0,100.0,7.0,0.5,0.5,0.0,0.3,0.0,8.3,1.0,0
2016.0,11.0,1.0,0.0,0.6,249.0,158.0,5.0,0.5,0.5,0.0,0.3,1.0,7.3,1.0,0
2016.0,11.0,1.0,0.0,2.04,79.0,249.0,17.0,0.5,0.5,0.0,0.3,0.0,18.3,1.0,0
2016.0,11.0,1.0,0.0,0.8,170.0,170.0,5.5,0.5,0.5,0.0,0.3,1.35,8.15,1.0,0
2016.0,2.0,19.0,0.0,1.71,40.76198196,1.0,40.74601364,1.0,8.5,0.5,1.5,0.5,0.0,-74.00047302,0
2016.0,1.0,1.0,0.0,0.8,40.76019669,1.0,40.75374222,2.0,7.0,0.5,0.0,0.5,0.0,-73.97485352,0
2016.0,2.0,1.0,0.0,2.7,40.78974915,1.0,40.81755829,2.0,10.0,0.5,0.0,0.5,0.0,-73.95323944,0
2016.0,11.0,1.0,0.0,1.2,79.0,170.0,6.5,0.5,0.5,0.0,0.3,1.55,9.35,1.0,0
2016.0,1.0,1.0,0.0,2.7,40.73083878,1.0,40.70491791,2.0,11.0,0.5,0.0,0.5,0.0,-74.0172348,0
2016.0,2.0,1.0,0.0,1.3,40.78154755,1.0,40.7985611,1.0,5.5,0.5,2.0,0.5,0.0,-73.93952179,0
2016.0,1.0,1.0,0.0,1.92,40.79536057,1.0,40.7731514,2.0,7.5,0.5,0.0,0.5,0.0,-73.97837067,0
2016.0,11.0,1.0,0.0,4.91,48.0,179.0,16.5,0.5,0.5,0.0,0.3,3.56,21.36,1.0,0
2016.0,1.0,1.0,0.0,2.56,40.77611923,1.0,40.80675507,1.0,10.5,0.5,2.36,0.5,0.0,-73.96468353,0
2016.0,1.0,1.0,0.0,9.63,40.71915817,1.0,40.82918167,1.0,27.0,0.5,8.49,0.5,0.0,-73.93882751,0
2016.0,7.0,10.0,0.0,1.56,48.0,233.0,8.5,0.0,0.5,0.0,0.3,1.0,10.3,1.0,0
2016.0,2.0,19.0,0.0,0.71,40.7384758,1.0,40.73634338,2.0,5.0,0.5,0.0,0.5,0.0,-74.00827789,0
2016.0,2.0,19.0,0.0,14.76,40.64508057,1.0,40.6039505,1.0,40.5,0.5,0.0,0.5,0.0,-73.91120148,0
2016.0,2.0,1.0,0.0,3.01,40.72493362,1.0,40.75801086,1.0,11.5,0.5,2.56,0.5,0.0,-73.96334076,0
2016.0,7.0,10.0,0.0,2.2,137.0,43.0,10.5,0.0,0.5,0.0,0.3,0.0,11.3,2.0,0
2016.0,11.0,1.0,0.0,7.95,230.0,129.0,25.0,0.5,0.5,0.0,0.3,7.89,34.19,1.0,0
2016.0,11.0,1.0,0.0,2.55,249.0,142.0,13.0,0.5,0.5,0.0,0.3,2.86,17.16,1.0,0
2016.0,1.0,1.0,0.0,1.3,40.7399559,1.0,40.72943497,2.0,7.0,0.5,0.0,0.5,0.0,-73.98983765,0
2016.0,1.0,1.0,0.0,0.3,40.75758743,1.0,40.75434875,1.0,3.5,0.5,1.2,0.5,0.0,-73.96577454,0
2016.0,11.0,15.0,0.0,1.27,233.0,186.0,6.5,0.5,0.5,0.0,0.3,2.0,9.8,1.0,0
2016.0,1.0,1.0,0.0,1.28,40.76723862,1.0,40.75426102,2.0,11.5,0.5,0.0,0.5,0.0,-73.97859955,0
2016.0,1.0,29.0,0.0,0.79,40.73525238,1.0,40.73636627,2.0,7.5,0.5,0.0,0.0,0.0,-73.98124695,0
2016.0,7.0,17.0,0.0,1.57,163.0,141.0,6.5,0.5,0.5,0.0,0.3,1.95,9.75,1.0,0
2016.0,2.0,1.0,0.0,0.8,40.76427841,1.0,40.75709152,1.0,5.0,0.5,1.25,0.5,0.0,-73.97174835,0
2016.0,1.0,1.0,0.0,1.65,40.80104065,1.0,40.81517029,2.0,7.5,0.5,0.0,0.5,0.0,-73.94747925,0
2016.0,11.0,1.0,0.0,1.6,229.0,263.0,7.5,0.5,0.5,0.0,0.3,2.6,11.4,1.0,0
2016.0,7.0,17.0,0.0,1.35,234.0,170.0,6.5,0.5,0.5,0.0,0.3,0.0,7.8,2.0,0
2016.0,7.0,10.0,0.0,1.9,239.0,237.0,9.5,0.0,0.5,0.0,0.3,1.55,11.85,1.0,0
2016.0,9.0,4.0,0.0,12.0,234.0,85.0,36.0,0.5,0.5,0.0,0.3,0.0,37.3,2.0,0
2016.0,9.0,4.0,0.0,3.9,249.0,143.0,14.5,0.5,0.5,0.0,0.3,3.16,18.96,1.0,0
2016.0,11.0,1.0,0.0,4.71,87.0,170.0,16.0,0.5,0.5,0.0,0.3,3.46,20.76,1.0,0
2016.0,1.0,1.0,0.0,1.5,40.7306366,1.0,40.72621155,1.0,10.0,0.5,3.35,0.5,0.0,-73.98042297,0
2016.0,2.0,1.0,0.0,3.9,40.72543335,1.0,40.76603699,1.0,14.5,0.5,3.15,0.5,0.0,-73.95181274,0
2016.0,9.0,4.0,0.0,1.1,48.0,163.0,6.5,0.5,0.5,0.0,0.3,0.0,7.8,2.0,0
2016.0,11.0,15.0,0.0,3.04,48.0,141.0,11.5,0.5,0.5,0.0,0.3,1.0,13.8,1.0,0
2016.0,11.0,1.0,0.0,3.86,229.0,79.0,15.0,0.5,0.5,0.0,0.3,0.0,16.3,2.0,0
2016.0,2.0,1.0,0.0,2.2,40.75078201,1.0,40.72733688,2.0,9.5,0.5,0.0,0.5,0.0,-73.99019623,0
2016.0,9.0,4.0,0.0,1.53,79.0,234.0,8.5,0.5,0.5,0.0,0.3,0.0,9.8,2.0,0
2016.0,9.0,4.0,0.0,4.2,48.0,146.0,15.0,0.5,0.5,0.0,0.3,0.0,16.3,2.0,0
2016.0,11.0,1.0,0.0,2.12,230.0,68.0,10.5,0.5,0.5,0.0,0.3,0.0,11.8,2.0,0
2016.0,11.0,1.0,0.0,6.89,48.0,217.0,24.5,0.5,0.5,0.0,0.3,0.0,25.8,2.0,0
2016.0,9.0,4.0,0.0,9.19,255.0,89.0,27.0,0.5,0.5,0.0,0.3,5.66,35.91,1.0,0
2016.0,1.0,29.0,0.0,0.9,0.0,1.0,0.0,1.0,6.5,0.5,1.45,0.0,0.0,0.0,0
2016.0,9.0,4.0,0.0,1.44,230.0,170.0,7.5,0.5,0.5,0.0,0.3,0.0,8.8,2.0,0
2016.0,7.0,17.0,0.0,8.26,158.0,61.0,27.5,0.5,0.5,0.0,0.3,4.0,32.8,1.0,0
2016.0,1.0,1.0,0.0,4.0,40.78807449,1.0,40.74725723,1.0,14.5,0.5,1.0,0.5,0.0,-73.98552704,0
2016.0,2.0,1.0,0.0,4.69,40.71900558,1.0,40.68888474,2.0,16.0,0.5,0.0,0.5,0.0,-73.94709015,0
2016.0,1.0,1.0,0.0,1.17,40.77501678,1.0,40.77880096,2.0,6.0,0.5,0.0,0.5,0.0,-73.95174408,0
2016.0,2.0,1.0,0.0,1.1,40.78819656,1.0,40.77218628,1.0,6.0,0.5,1.5,0.5,0.0,-73.98213959,0
2016.0,2.0,19.0,0.0,1.04,40.74502182,1.0,40.74912643,1.0,6.0,0.5,1.82,0.5,0.0,-73.978302,0
2016.0,9.0,4.0,0.0,2.9,158.0,162.0,12.0,0.5,0.5,0.0,0.3,0.0,13.3,2.0,0
2016.0,1.0,29.0,0.0,1.48,40.74451065,1.0,40.75926971,1.0,8.5,0.5,1.0,0.0,0.0,-73.97112274,0
2016.0,7.0,10.0,0.0,0.53,264.0,264.0,4.0,0.0,0.5,0.0,0.3,0.96,5.76,1.0,0
2016.0,7.0,10.0,0.0,0.9,261.0,231.0,4.5,0.0,0.5,0.0,0.3,1.05,6.35,1.0,0
2016.0,2.0,1.0,0.0,1.26,40.7491951,1.0,40.76046753,1.0,6.5,0.5,1.2,0.5,0.0,-73.99333954,0
2016.0,11.0,1.0,0.0,2.55,186.0,231.0,11.5,1.0,0.5,0.0,0.3,0.0,13.3,1.0,0
2016.0,2.0,1.0,0.0,0.33,40.7312088,1.0,40.73068237,2.0,3.5,0.5,0.0,0.5,0.0,-73.99562073,0
2016.0,9.0,4.0,0.0,0.5,263.0,236.0,4.0,0.5,0.5,0.0,0.3,1.32,6.62,1.0,0
2016.0,7.0,17.0,0.0,2.74,162.0,145.0,11.5,0.5,0.5,0.0,0.3,8.5,21.3,1.0,0
2016.0,1.0,1.0,0.0,2.15,40.75228119,1.0,40.76807022,1.0,13.0,0.5,2.86,0.5,0.0,-73.95682526,0
2016.0,7.0,10.0,0.0,1.47,140.0,142.0,7.0,0.0,0.5,0.0,0.3,1.0,8.8,1.0,0
2016.0,2.0,19.0,0.0,3.0,40.79190826,1.0,40.82262039,2.0,13.5,0.5,0.0,0.5,0.0,-73.915802,0
2016.0,2.0,19.0,0.0,0.4,40.75544357,1.0,40.75953293,2.0,7.0,0.5,0.0,0.5,0.0,-73.98558807,0
2016.0,1.0,29.0,0.0,4.89,40.74522018,1.0,40.80737686,1.0,24.5,0.5,1.1,0.0,0.0,-73.96426392,0
2016.0,1.0,1.0,0.0,0.37,40.73765945,1.0,40.73498154,2.0,3.5,0.5,0.0,0.5,0.0,-73.99124146,0
2016.0,11.0,1.0,0.0,0.54,113.0,79.0,4.5,0.5,0.5,0.0,0.3,0.0,5.8,2.0,0
2016.0,1.0,29.0,0.0,0.6,40.7492485,1.0,40.74381256,1.0,7.0,0.5,1.56,0.0,0.0,-73.98931122,0
2016.0,2.0,1.0,0.0,2.06,40.73891449,1.0,40.75688171,1.0,9.0,0.5,0.0,0.5,0.0,-73.99017334,0
2016.0,2.0,1.0,0.0,0.2,40.77182007,1.0,40.77344131,2.0,3.5,0.5,0.0,0.5,0.0,-73.95740509,0
2016.0,9.0,4.0,0.0,2.0,114.0,234.0,10.5,0.5,0.5,0.0,0.3,0.0,11.8,2.0,0
2016.0,7.0,10.0,0.0,1.34,142.0,163.0,6.0,0.0,0.5,0.0,0.3,1.36,8.16,1.0,0
2016.0,1.0,1.0,0.0,2.34,40.75148392,1.0,40.76491547,2.0,9.5,0.5,0.0,0.5,0.0,-73.97251129,0
2016.0,11.0,1.0,0.0,2.96,113.0,229.0,12.5,0.5,0.5,0.0,0.3,2.76,16.56,1.0,0
2016.0,7.0,10.0,0.0,0.84,231.0,45.0,6.5,0.0,0.5,0.0,0.3,1.46,8.76,1.0,0
2016.0,9.0,4.0,0.0,2.64,158.0,148.0,10.0,0.5,0.5,0.0,0.3,0.0,11.3,1.0,0
2016.0,11.0,15.0,0.0,1.0,148.0,79.0,6.0,0.5,0.5,0.0,0.3,1.45,8.75,1.0,0
2016.0,9.0,4.0,0.0,1.02,264.0,264.0,7.0,0.5,0.5,0.0,0.3,1.66,9.96,1.0,0
2016.0,1.0,1.0,0.0,0.32,40.75162125,1.0,40.75608826,1.0,7.0,0.5,0.0,0.5,0.0,-73.99086761,0
2016.0,9.0,4.0,0.0,1.1,234.0,233.0,6.5,0.5,0.5,0.0,0.3,1.0,8.8,1.0,0
2016.0,7.0,10.0,0.0,1.24,90.0,137.0,6.5,0.0,0.5,0.0,0.3,0.0,7.3,2.0,0
2016.0,9.0,4.0,0.0,2.4,68.0,144.0,11.5,0.5,0.5,0.0,0.3,0.0,12.8,2.0,0
